Date,Product,Region,Sales_Rep,Quantity,Unit_Price,Total_Sales
2023-03-10,Keyboard,West,Charlie,2,1075.98,2151.96
2023-03-10,Headphones,West,Frank,9,1189.18,10702.62
2023-03-10,Speaker,West,Alice,3,1676.38,5029.14
2023-03-10,Phone,West,Henry,6,651.36,3908.16
2023-03-10,Phone,North,Alice,13,1417.08,18422.04
2023-03-10,Speaker,South,Frank,17,1891.9,32162.300000000003
2023-03-11,Laptop,South,Bob,15,1558.78,23381.7
2023-03-11,Headphones,Central,Eve,8,1120.15,8961.2
2023-03-11,Keyboard,Central,Henry,13,558.54,7261.0199999999995
2023-03-11,Tablet,East,Bob,7,1989.65,13927.550000000001
2023-03-11,Tablet,West,Grace,17,380.33,6465.61
2023-03-12,Monitor,East,Frank,10,101.17,1011.7
2023-03-12,Tablet,North,Henry,13,1828.53,23770.89
2023-03-13,Mouse,South,Bob,9,424.85,3823.65
2023-03-13,Mouse,South,Bob,15,1364.71,20470.65
2023-03-13,Monitor,Central,Frank,6,1775.74,10654.44
2023-03-13,Phone,West,Charlie,5,497.98,2489.9
2023-03-14,Keyboard,East,Bob,17,1255.76,21347.92
2023-03-14,Monitor,East,Diana,4,665.87,2663.48
2023-03-14,Laptop,Central,Eve,2,881.81,1763.62
2023-03-14,Tablet,Central,Bob,1,716.87,716.87
2023-03-14,Laptop,Central,Charlie,15,303.41,4551.150000000001
2023-03-14,Monitor,South,Eve,2,1812.75,3625.5
2023-03-14,Phone,East,Frank,14,874.67,12245.38
2023-03-14,Laptop,West,Henry,8,129.63,1037.04
2023-03-14,Headphones,East,Frank,8,1518.89,12151.12
2023-03-14,Headphones,East,Charlie,15,1655.26,24828.9
2023-03-14,Tablet,North,Charlie,19,741.25,14083.75
2023-03-14,Tablet,Central,Frank,11,1898.33,20881.629999999997
2023-03-14,Laptop,Central,Frank,4,1665.89,6663.56
2023-03-14,Laptop,East,Alice,10,190.27,1902.7
2023-03-15,Monitor,South,Frank,4,286.05,1144.2
2023-03-15,Tablet,East,Charlie,15,780.05,11700.75
2023-03-15,Headphones,East,Bob,11,1740.23,19142.53
2023-03-15,Speaker,Central,Eve,3,1446.77,4340.3099999999995
2023-03-15,Headphones,East,Henry,7,1098.38,7688.660000000001
2023-03-16,Speaker,Central,Eve,8,787.79,6302.32
2023-03-16,Monitor,South,Grace,9,1250.2,11251.800000000001
2023-03-16,Tablet,East,Diana,7,1183.16,8282.12
2023-03-16,Mouse,East,Eve,18,1255.28,22595.04
2023-03-16,Speaker,East,Charlie,16,1494.01,23904.16
2023-03-16,Monitor,Central,Henry,1,1612.63,1612.63
2023-03-16,Monitor,North,Eve,4,1209.47,4837.88
2023-03-16,Laptop,Central,Bob,7,320.31,2242.17
2023-03-16,Mouse,Central,Henry,3,286.77,860.31
2023-03-16,Keyboard,Central,Charlie,2,69.41,138.82
2023-03-16,Mouse,North,Diana,3,93.17,279.51
2023-03-16,Monitor,Central,Alice,16,1297.22,20755.52
2023-03-16,Mouse,North,Bob,10,934.8,9348.0
2023-03-17,Phone,North,Frank,8,1457.45,11659.6
2023-03-17,Laptop,South,Eve,15,1412.86,21192.899999999998
2023-03-17,Mouse,East,Frank,7,1036.33,7254.3099999999995
2023-03-17,Keyboard,East,Frank,7,1920.7,13444.9
2023-03-17,Tablet,North,Charlie,17,154.26,2622.42
2023-03-17,Keyboard,South,Henry,13,1114.27,14485.51
2023-03-17,Mouse,East,Diana,13,486.17,6320.21
2023-03-18,Keyboard,East,Alice,4,1281.8,5127.2
2023-03-18,Headphones,West,Frank,11,231.54,2546.94
2023-03-18,Speaker,South,Bob,15,925.77,13886.55
2023-03-19,Headphones,North,Frank,16,1481.18,23698.88
2023-03-19,Speaker,Central,Henry,9,1219.69,10977.210000000001
2023-03-19,Phone,North,Frank,15,1946.11,29191.649999999998
2023-03-19,Keyboard,North,Eve,2,1884.87,3769.74
2023-03-19,Headphones,East,Eve,19,1131.94,21506.86
2023-03-19,Speaker,South,Charlie,8,1775.42,14203.36
2023-03-19,Mouse,East,Bob,3,1882.66,5647.9800000000005
2023-03-20,Mouse,Central,Diana,15,673.83,10107.45
2023-03-20,Speaker,East,Charlie,2,1395.21,2790.42
2023-03-20,Monitor,South,Henry,7,1313.12,9191.84
2023-03-20,Tablet,West,Charlie,6,1321.61,7929.66
2023-03-20,Keyboard,North,Frank,6,1842.63,11055.78
2023-03-20,Monitor,West,Grace,16,1889.82,30237.12
2023-03-21,Headphones,South,Diana,4,916.45,3665.8
2023-03-21,Speaker,South,Charlie,16,319.0,5104.0
2023-03-22,Keyboard,Central,Grace,12,545.23,6542.76
2023-03-22,Speaker,North,Charlie,6,475.58,2853.48
2023-03-22,Tablet,East,Diana,2,1530.68,3061.36
2023-03-22,Keyboard,East,Charlie,3,1202.75,3608.25
2023-03-22,Keyboard,South,Charlie,1,928.66,928.66
2023-03-22,Speaker,East,Bob,13,1417.67,18429.71
2023-03-23,Mouse,East,Henry,13,1962.59,25513.67
2023-03-23,Mouse,East,Eve,11,639.79,7037.69
2023-03-23,Mouse,West,Alice,4,1946.04,7784.16
2023-03-23,Monitor,West,Charlie,15,610.39,9155.85
2023-03-23,Mouse,North,Frank,4,775.01,3100.04
2023-03-23,Headphones,West,Henry,1,618.36,618.36
2023-03-23,Monitor,East,Eve,6,249.14,1494.84
2023-03-24,Mouse,East,Alice,14,593.8,8313.199999999999
2023-03-24,Speaker,Central,Frank,17,1745.58,29674.86
2023-03-24,Phone,Central,Charlie,9,1851.5,16663.5
2023-03-24,Laptop,South,Diana,15,809.58,12143.7
2023-03-24,Monitor,West,Grace,12,1858.16,22297.920000000002
2023-03-24,Speaker,West,Alice,3,681.26,2043.78
2023-03-25,Mouse,South,Grace,10,1785.42,17854.2
2023-03-25,Speaker,West,Bob,4,738.69,2954.76
2023-03-25,Headphones,South,Grace,19,1004.42,19083.98
2023-03-25,Mouse,West,Diana,2,1766.15,3532.3
2023-03-25,Laptop,West,Alice,4,1283.79,5135.16
2023-03-25,Speaker,North,Henry,7,1125.48,7878.360000000001
2023-03-25,Keyboard,South,Grace,8,407.17,3257.36
2023-03-25,Speaker,Central,Bob,10,75.67,756.7
2023-03-25,Mouse,Central,Eve,2,1810.8,3621.6
2023-03-25,Mouse,South,Alice,18,781.83,14072.94
2023-03-25,Tablet,West,Alice,11,222.06,2442.66
2023-03-25,Mouse,East,Frank,4,1737.48,6949.92
2023-03-25,Keyboard,West,Bob,12,703.01,8436.119999999999
2023-03-26,Keyboard,South,Diana,11,1991.98,21911.78
2023-03-26,Monitor,West,Bob,13,1793.48,23315.24
2023-03-26,Speaker,North,Alice,3,1689.33,5067.99
2023-03-26,Laptop,North,Henry,17,1695.09,28816.53
2023-03-27,Tablet,South,Frank,17,790.27,13434.59
2023-03-27,Headphones,Central,Henry,2,959.2,1918.4
2023-03-27,Monitor,East,Bob,15,1205.33,18079.949999999997
2023-03-27,Phone,North,Grace,5,1815.43,9077.15
2023-03-27,Speaker,Central,Henry,2,160.93,321.86
2023-03-27,Monitor,North,Diana,15,1919.18,28787.7
2023-03-27,Phone,Central,Diana,18,936.92,16864.559999999998
2023-03-27,Monitor,North,Alice,12,555.76,6669.12
2023-03-27,Keyboard,North,Grace,16,69.84,1117.44
2023-03-28,Speaker,Central,Eve,4,386.62,1546.48
2023-03-28,Tablet,South,Grace,12,1959.78,23517.36
2023-03-28,Mouse,South,Charlie,10,496.27,4962.7
2023-03-28,Monitor,West,Frank,1,1024.15,1024.15
2023-03-28,Speaker,West,Charlie,11,1439.87,15838.57
2023-03-28,Tablet,Central,Bob,11,161.16,1772.76
2023-03-28,Keyboard,South,Charlie,14,226.51,3171.14
2023-03-29,Tablet,Central,Charlie,13,800.95,10412.35
2023-03-29,Speaker,East,Bob,15,1163.51,17452.65
2023-03-29,Laptop,North,Henry,1,1796.97,1796.97
2023-03-29,Monitor,West,Bob,14,157.17,2200.3799999999997
2023-03-29,Monitor,Central,Charlie,7,1388.26,9717.82
2023-03-29,Mouse,South,Bob,2,840.91,1681.82
2023-03-29,Phone,Central,Diana,10,1630.3,16303.0
2023-03-29,Tablet,South,Henry,10,1575.03,15750.3
2023-03-30,Tablet,North,Frank,14,1495.12,20931.68
2023-03-30,Laptop,East,Charlie,1,1482.26,1482.26
2023-03-30,Monitor,North,Henry,13,1032.17,13418.210000000001
2023-03-30,Keyboard,East,Frank,9,189.91,1709.19
2023-03-30,Tablet,Central,Frank,8,476.74,3813.92
2023-03-30,Monitor,North,Henry,4,737.97,2951.88
2023-03-31,Tablet,Central,Diana,4,1915.02,7660.08
2023-03-31,Mouse,West,Diana,1,240.98,240.98
2023-03-31,Speaker,Central,Charlie,1,1815.03,1815.03
2023-03-31,Speaker,East,Charlie,5,1559.22,7796.1
2023-03-31,Mouse,East,Henry,6,868.87,5213.22
2023-03-31,Laptop,South,Charlie,8,295.66,2365.28
2023-03-31,Phone,South,Charlie,9,1832.75,16494.75
2023-03-31,Keyboard,Central,Frank,6,750.39,4502.34
2023-04-01,Phone,North,Diana,2,1565.45,3130.9
2023-04-01,Monitor,North,Henry,13,1465.44,19050.72
2023-04-01,Laptop,Central,Grace,3,1853.4,5560.200000000001
2023-04-01,Keyboard,Central,Alice,17,1343.47,22838.99
2023-04-02,Speaker,East,Eve,14,954.7,13365.800000000001
2023-04-02,Monitor,North,Diana,16,1113.67,17818.72
2023-04-02,Monitor,East,Grace,9,90.02,810.18
2023-04-02,Keyboard,South,Henry,11,78.02,858.2199999999999
2023-04-02,Speaker,West,Charlie,9,329.58,2966.22
2023-04-02,Tablet,North,Diana,11,221.01,2431.1099999999997
2023-04-02,Phone,Central,Frank,1,1836.42,1836.42
2023-04-02,Keyboard,Central,Bob,14,1173.56,16429.84
2023-04-03,Monitor,South,Eve,3,1270.0,3810.0
2023-04-03,Phone,North,Henry,16,1037.41,16598.56
2023-04-03,Phone,South,Diana,2,1321.27,2642.54
2023-04-03,Phone,East,Grace,7,1035.81,7250.67
2023-04-03,Keyboard,East,Henry,12,632.47,7589.64
2023-04-03,Mouse,West,Eve,19,1094.13,20788.47
2023-04-03,Keyboard,East,Eve,11,1688.79,18576.69
2023-04-03,Headphones,Central,Charlie,16,352.43,5638.88
2023-04-03,Tablet,East,Bob,16,1127.2,18035.2
2023-04-04,Headphones,West,Charlie,13,506.63,6586.19
2023-04-04,Headphones,Central,Grace,3,1741.2,5223.6
2023-04-05,Headphones,Central,Alice,7,337.59,2363.1299999999997
2023-04-05,Headphones,West,Diana,6,281.86,1691.16
2023-04-05,Phone,West,Eve,8,607.03,4856.24
2023-04-05,Tablet,West,Frank,3,336.4,1009.1999999999999
2023-04-05,Laptop,North,Henry,14,1430.98,20033.72
2023-04-05,Mouse,West,Alice,17,1229.18,20896.06
2023-04-06,Speaker,West,Grace,9,938.19,8443.710000000001
2023-04-06,Speaker,Central,Alice,6,1046.44,6278.64
2023-04-06,Monitor,West,Eve,11,599.42,6593.62
2023-04-06,Keyboard,East,Charlie,12,1532.89,18394.68
2023-04-06,Phone,West,Diana,2,994.52,1989.04
2023-04-06,Laptop,Central,Henry,15,1770.01,26550.15
2023-04-06,Monitor,Central,Eve,4,1097.76,4391.04
2023-04-07,Headphones,North,Frank,3,296.91,890.73
2023-04-07,Phone,Central,Charlie,7,144.57,1011.99
2023-04-07,Speaker,Central,Henry,8,1145.3,9162.4
2023-04-07,Laptop,Central,Grace,1,1068.37,1068.37
2023-04-07,Mouse,East,Charlie,5,1797.91,8989.550000000001
2023-04-08,Keyboard,West,Frank,14,211.36,2959.04
2023-04-08,Phone,East,Henry,2,961.35,1922.7
2023-04-08,Tablet,North,Alice,1,203.1,203.1
2023-04-08,Keyboard,South,Bob,14,1415.99,19823.86
2023-04-08,Speaker,North,Grace,7,1702.17,11915.19
2023-04-08,Laptop,West,Alice,15,1971.76,29576.4
2023-04-09,Phone,East,Eve,1,1673.81,1673.81
2023-04-09,Tablet,Central,Diana,8,961.76,7694.08
2023-04-09,Tablet,East,Grace,19,1615.13,30687.47
2023-04-09,Monitor,West,Bob,5,367.36,1836.8000000000002
2023-04-09,Keyboard,North,Alice,16,655.14,10482.24
2023-04-09,Monitor,West,Frank,13,1289.19,16759.47
2023-04-09,Laptop,East,Diana,9,1341.62,12074.579999999998
2023-04-09,Keyboard,South,Grace,4,1152.99,4611.96
2023-04-09,Speaker,West,Grace,15,741.71,11125.650000000001
2023-04-09,Tablet,East,Diana,18,1771.08,31879.44
2023-04-09,Tablet,Central,Bob,5,1843.81,9219.05
2023-04-09,Monitor,North,Frank,4,767.74,3070.96
2023-04-09,Tablet,West,Charlie,1,526.27,526.27
2023-04-10,Phone,East,Grace,17,1890.42,32137.14
2023-04-10,Monitor,South,Frank,9,1286.37,11577.329999999998
2023-04-10,Laptop,South,Alice,7,1508.84,10561.88
2023-04-10,Mouse,South,Henry,18,1336.5,24057.0
2023-04-10,Tablet,North,Charlie,18,1027.62,18497.159999999996
2023-04-10,Monitor,North,Bob,13,1841.43,23938.59
2023-04-10,Keyboard,West,Charlie,5,1576.11,7880.549999999999
2023-04-11,Mouse,East,Eve,16,208.71,3339.36
2023-04-11,Speaker,East,Frank,1,1153.57,1153.57
2023-04-11,Monitor,North,Alice,9,94.47,850.23
2023-04-11,Headphones,West,Charlie,6,126.16,756.96
2023-04-11,Tablet,West,Alice,16,328.63,5258.08
2023-04-11,Tablet,Central,Eve,2,260.89,521.78
2023-04-11,Keyboard,North,Bob,2,1971.5,3943.0
2023-04-12,Speaker,Central,Frank,8,1987.16,15897.28
2023-04-12,Speaker,South,Diana,16,190.45,3047.2
2023-04-12,Monitor,North,Frank,10,299.9,2999.0
2023-04-12,Phone,West,Charlie,11,1586.03,17446.329999999998
2023-04-12,Tablet,East,Diana,7,848.29,5938.03
2023-04-12,Headphones,Central,Grace,6,227.71,1366.26
2023-04-12,Phone,West,Diana,9,1051.11,9459.99
2023-04-12,Phone,Central,Bob,19,1276.94,24261.86
2023-04-12,Mouse,East,Charlie,1,1670.05,1670.05
2023-04-12,Headphones,Central,Eve,9,590.59,5315.31
2023-04-13,Headphones,Central,Diana,9,956.21,8605.89
2023-04-13,Headphones,Central,Eve,5,1957.29,9786.45
2023-04-13,Monitor,East,Diana,13,820.42,10665.46
2023-04-13,Keyboard,Central,Charlie,12,693.31,8319.72
2023-04-13,Monitor,South,Eve,13,951.02,12363.26
2023-04-13,Speaker,North,Eve,10,1671.33,16713.3
2023-04-14,Tablet,South,Bob,4,1105.79,4423.16
2023-04-14,Phone,East,Alice,2,994.31,1988.62
2023-04-14,Tablet,East,Eve,5,245.33,1226.65
2023-04-14,Mouse,Central,Henry,5,173.06,865.3
2023-04-14,Monitor,East,Alice,11,965.32,10618.52
2023-04-14,Tablet,South,Henry,6,582.26,3493.56
2023-04-14,Speaker,East,Diana,12,1625.62,19507.44
2023-04-14,Tablet,South,Henry,2,720.83,1441.66
2023-04-14,Laptop,North,Bob,14,532.99,7461.860000000001
2023-04-14,Tablet,Central,Alice,8,554.12,4432.96
2023-04-14,Speaker,North,Eve,10,1018.71,10187.1
2023-04-14,Keyboard,West,Grace,6,624.84,3749.04
2023-04-15,Speaker,East,Grace,13,199.31,2591.03
2023-04-15,Keyboard,East,Bob,18,1578.98,28421.64
2023-04-15,Laptop,West,Frank,9,1806.01,16254.09
2023-04-15,Keyboard,North,Frank,4,1406.73,5626.92
2023-04-16,Headphones,South,Alice,13,1041.28,13536.64
2023-04-16,Headphones,South,Bob,16,1944.38,31110.08
2023-04-16,Mouse,North,Frank,8,1625.83,13006.64
2023-04-16,Tablet,West,Eve,12,1474.54,17694.48
2023-04-16,Phone,South,Grace,1,1396.27,1396.27
2023-04-16,Tablet,East,Alice,2,1259.45,2518.9
2023-04-17,Tablet,South,Eve,17,988.21,16799.57
2023-04-17,Headphones,Central,Charlie,2,1582.95,3165.9
2023-04-17,Keyboard,Central,Henry,5,213.71,1068.55
2023-04-17,Mouse,South,Frank,15,1433.66,21504.9
2023-04-17,Monitor,Central,Henry,12,1796.06,21552.72
2023-04-18,Headphones,Central,Grace,2,487.48,974.96
2023-04-18,Speaker,Central,Henry,9,1802.29,16220.61
2023-04-18,Headphones,East,Eve,18,1823.52,32823.36
2023-04-18,Tablet,East,Charlie,8,193.34,1546.72
2023-04-18,Speaker,Central,Alice,17,153.28,2605.76
2023-04-18,Speaker,West,Eve,15,445.21,6678.15
2023-04-19,Headphones,South,Henry,16,1300.9,20814.4
2023-04-19,Tablet,West,Charlie,16,121.66,1946.56
2023-04-19,Headphones,North,Frank,6,458.46,2750.7599999999998
2023-04-19,Mouse,North,Diana,15,414.2,6213.0
2023-04-19,Keyboard,South,Charlie,19,1527.22,29017.18
2023-04-19,Keyboard,North,Frank,14,224.67,3145.3799999999997
2023-04-19,Speaker,East,Charlie,10,1445.95,14459.5
2023-04-19,Headphones,Central,Henry,5,967.85,4839.25
2023-04-19,Keyboard,South,Grace,17,426.14,7244.38
2023-04-19,Phone,South,Frank,10,1158.31,11583.099999999999
2023-04-19,Monitor,Central,Alice,15,1418.65,21279.75
2023-04-19,Monitor,Central,Frank,6,1802.48,10814.880000000001
2023-04-20,Mouse,West,Frank,16,694.14,11106.24
2023-04-20,Monitor,Central,Alice,15,1544.9,23173.5
2023-04-21,Laptop,North,Eve,11,605.14,6656.54
2023-04-21,Keyboard,South,Frank,4,1939.07,7756.28
2023-04-21,Tablet,West,Charlie,4,568.26,2273.04
2023-04-21,Monitor,South,Diana,1,1114.27,1114.27
2023-04-21,Keyboard,South,Charlie,9,1599.92,14399.28
2023-04-21,Tablet,Central,Charlie,4,359.73,1438.92
2023-04-21,Monitor,Central,Alice,6,1830.56,10983.36
2023-04-21,Laptop,North,Grace,1,1935.06,1935.06
2023-04-21,Keyboard,South,Bob,11,498.85,5487.35
2023-04-21,Monitor,South,Charlie,16,608.47,9735.52
2023-04-22,Phone,East,Alice,12,1871.1,22453.199999999997
2023-04-22,Tablet,South,Alice,19,1539.18,29244.420000000002
2023-04-22,Mouse,East,Grace,1,1877.81,1877.81
2023-04-22,Phone,East,Frank,3,1314.54,3943.62
2023-04-22,Headphones,Central,Diana,10,1789.34,17893.399999999998
2023-04-22,Speaker,West,Bob,9,109.56,986.04
2023-04-23,Phone,North,Alice,16,1100.41,17606.56
2023-04-23,Tablet,East,Henry,15,893.6,13404.0
2023-04-23,Monitor,North,Bob,2,369.23,738.46
2023-04-23,Monitor,East,Diana,9,1242.14,11179.26
2023-04-23,Speaker,West,Eve,9,883.25,7949.25
2023-04-23,Monitor,South,Alice,7,135.5,948.5
2023-04-23,Headphones,Central,Alice,17,1549.38,26339.460000000003
2023-04-23,Keyboard,Central,Bob,17,1887.29,32083.93
2023-04-23,Phone,South,Charlie,16,1433.34,22933.44
2023-04-23,Mouse,West,Diana,16,65.83,1053.28
2023-04-23,Mouse,West,Grace,19,512.48,9737.12
2023-04-23,Phone,East,Frank,7,1693.93,11857.51
2023-04-23,Speaker,West,Alice,10,743.09,7430.900000000001
2023-04-23,Headphones,West,Grace,4,876.7,3506.8
2023-04-24,Monitor,West,Henry,18,740.73,13333.14
2023-04-24,Keyboard,South,Henry,19,79.46,1509.7399999999998
2023-04-24,Headphones,East,Frank,19,1119.65,21273.350000000002
2023-04-24,Laptop,Central,Charlie,12,775.9,9310.8
2023-04-24,Headphones,Central,Alice,1,1769.15,1769.15
2023-04-24,Keyboard,North,Diana,14,1000.66,14009.24
2023-04-24,Monitor,East,Eve,19,719.3,13666.699999999999
2023-04-25,Keyboard,Central,Grace,10,866.11,8661.1
2023-04-25,Monitor,Central,Grace,16,1928.92,30862.72
2023-04-25,Phone,West,Eve,5,352.97,1764.8500000000001
2023-04-25,Tablet,South,Bob,3,737.08,2211.2400000000002
2023-04-25,Tablet,North,Eve,7,832.4,5826.8
2023-04-26,Mouse,West,Charlie,10,787.53,7875.299999999999
2023-04-26,Speaker,Central,Eve,18,325.0,5850.0
2023-04-26,Keyboard,South,Grace,16,900.07,14401.12
2023-04-26,Keyboard,Central,Charlie,6,1235.88,7415.280000000001
2023-04-26,Mouse,North,Grace,4,1283.44,5133.76
2023-04-26,Tablet,South,Eve,15,1511.69,22675.350000000002
2023-04-27,Phone,North,Grace,15,474.64,7119.599999999999
2023-04-27,Speaker,East,Grace,19,669.24,12715.56
2023-04-27,Keyboard,East,Frank,6,616.87,3701.2200000000003
2023-04-27,Phone,West,Bob,17,692.91,11779.47
2023-04-27,Headphones,Central,Bob,1,495.62,495.62
2023-04-27,Keyboard,West,Alice,14,64.26,899.6400000000001
2023-04-27,Phone,South,Eve,9,1092.6,9833.4
2023-04-27,Keyboard,North,Bob,13,879.64,11435.32
2023-04-27,Headphones,West,Charlie,9,1485.96,13373.64
2023-04-28,Keyboard,South,Eve,4,1285.96,5143.84
2023-04-28,Headphones,North,Henry,10,1581.62,15816.199999999999
2023-04-28,Keyboard,West,Henry,14,81.8,1145.2
2023-04-28,Phone,Central,Eve,1,1770.18,1770.18
2023-04-28,Speaker,North,Diana,15,1243.41,18651.15
2023-04-28,Laptop,South,Diana,11,1130.33,12433.63
2023-04-28,Keyboard,South,Eve,13,515.54,6702.0199999999995
2023-04-28,Keyboard,Central,Frank,15,1965.86,29487.899999999998
2023-04-28,Keyboard,North,Grace,14,337.4,4723.599999999999
2023-04-28,Phone,South,Charlie,19,628.24,11936.56
2023-04-28,Laptop,Central,Frank,1,1356.11,1356.11
2023-04-28,Mouse,South,Henry,1,230.1,230.1
2023-04-28,Laptop,West,Frank,12,1743.72,20924.64
2023-04-29,Keyboard,Central,Grace,14,860.72,12050.08
2023-04-29,Phone,South,Henry,3,751.0,2253.0
2023-04-29,Mouse,Central,Henry,11,689.38,7583.18
2023-04-29,Tablet,North,Eve,6,884.86,5309.16
2023-04-29,Keyboard,Central,Henry,12,1276.98,15323.76
2023-04-29,Headphones,North,Grace,11,1530.37,16834.07
2023-04-29,Speaker,Central,Henry,17,1519.09,25824.53
2023-04-30,Mouse,Central,Frank,14,1334.62,18684.68
2023-04-30,Keyboard,North,Eve,17,1200.52,20408.84
2023-04-30,Headphones,East,Diana,10,882.58,8825.800000000001
2023-04-30,Mouse,West,Diana,2,1019.65,2039.3
2023-04-30,Tablet,Central,Diana,13,184.1,2393.2999999999997
2023-04-30,Tablet,South,Eve,4,173.1,692.4
2023-04-30,Mouse,West,Bob,18,98.43,1771.7400000000002
2023-04-30,Mouse,North,Bob,14,1340.55,18767.7
2023-05-01,Keyboard,East,Diana,18,1273.46,22922.28
2023-05-01,Tablet,Central,Alice,7,1146.92,8028.4400000000005
2023-05-01,Phone,West,Grace,3,1304.16,3912.4800000000005
2023-05-02,Monitor,West,Eve,1,695.63,695.63
2023-05-02,Tablet,Central,Bob,8,1770.43,14163.44
2023-05-02,Phone,West,Diana,11,507.02,5577.219999999999
2023-05-02,Tablet,East,Grace,7,1379.31,9655.17
2023-05-02,Monitor,Central,Alice,13,1175.54,15282.02
2023-05-02,Phone,North,Diana,14,1887.64,26426.960000000003
2023-05-02,Monitor,North,Charlie,13,481.08,6254.04
2023-05-02,Headphones,South,Grace,6,1602.49,9614.94
2023-05-03,Tablet,Central,Diana,6,1907.89,11447.34
2023-05-03,Phone,North,Grace,6,1899.35,11396.099999999999
2023-05-03,Speaker,West,Bob,13,176.24,2291.12
2023-05-04,Tablet,South,Grace,16,485.55,7768.8
2023-05-04,Tablet,East,Diana,17,1233.03,20961.51
2023-05-04,Monitor,East,Alice,6,180.78,1084.68
2023-05-04,Tablet,East,Grace,12,1937.19,23246.28
2023-05-04,Phone,West,Charlie,10,1834.36,18343.6
2023-05-04,Phone,West,Henry,3,183.0,549.0
2023-05-04,Speaker,Central,Alice,7,1340.08,9380.56
2023-05-04,Monitor,South,Bob,7,953.64,6675.48
2023-05-04,Headphones,Central,Grace,16,1348.56,21576.96
2023-05-04,Monitor,East,Bob,13,1052.11,13677.429999999998
2023-05-04,Monitor,Central,Frank,13,716.64,9316.32
2023-05-05,Keyboard,North,Frank,15,1865.4,27981.0
2023-05-05,Headphones,North,Grace,7,1175.09,8225.63
2023-05-05,Phone,East,Alice,2,855.08,1710.16
2023-05-05,Tablet,Central,Diana,11,1158.78,12746.58
2023-05-05,Phone,West,Charlie,13,214.22,2784.86
2023-05-06,Monitor,South,Henry,2,480.37,960.74
2023-05-06,Phone,North,Henry,17,1847.68,31410.56
2023-05-06,Phone,West,Bob,16,511.84,8189.44
2023-05-06,Tablet,North,Frank,11,938.18,10319.98
2023-05-06,Speaker,West,Frank,16,1022.32,16357.12
2023-05-06,Phone,West,Diana,4,1475.52,5902.08
2023-05-06,Monitor,Central,Diana,12,1543.32,18519.84
2023-05-07,Keyboard,Central,Alice,11,967.31,10640.41
2023-05-07,Headphones,Central,Diana,8,1556.2,12449.6
2023-05-07,Monitor,South,Eve,12,1908.0,22896.0
2023-05-07,Phone,East,Charlie,1,1105.09,1105.09
2023-05-07,Speaker,South,Charlie,4,1473.5,5894.0
2023-05-07,Headphones,North,Diana,8,948.45,7587.6
2023-05-07,Mouse,Central,Diana,17,1878.59,31936.03
2023-05-07,Monitor,South,Henry,19,1099.02,20881.38
